|time:0|1:2|2:1|3:1|4:1|5:1|6:0|7:0|8:330
|time:515,923|1:7|2:23|3:19|4:7|5:0|6:0|7:0|8:281,6595
|time:517,2684|1:7|2:27|3:25|4:7|5:0|6:0|7:0|8:281,0188
|time:518,5182|1:7|2:19|3:21|4:7|5:0|6:0|7:0|8:280,3698
|time:519,7635|1:7|2:21|3:16|4:7|5:0|6:0|7:0|8:279,7452
|time:520,9131|1:7|2:18|3:18|4:7|5:0|6:0|7:0|8:279,1598
|time:522,0518|1:7|2:23|3:21|4:7|5:0|6:0|7:0|8:278,5892
|time:523,2927|1:7|2:18|3:24|4:7|5:0|6:0|7:0|8:277,9809
|time:524,4513|1:7|2:16|3:13|4:7|5:0|6:0|7:0|8:277,3831
|time:525,6298|1:7|2:19|3:12|4:7|5:0|6:0|7:0|8:276,7995
|time:526,8396|1:7|2:17|3:17|4:7|5:0|6:0|7:0|8:276,1947
|time:527,9774|1:7|2:16|3:14|4:7|5:0|6:0|7:0|8:275,6226
|time:529,2738|1:7|2:21|3:17|4:7|5:0|6:0|7:0|8:274,9883
|time:530,4437|1:7|2:23|3:11|4:7|5:0|6:0|7:0|8:274,3974
|time:531,5876|1:7|2:20|3:9|4:7|5:0|6:0|7:0|8:273,8178
|time:532,7886|1:7|2:22|3:16|4:7|5:0|6:0|7:0|8:273,2253
|time:533,9507|1:7|2:21|3:16|4:7|5:0|6:0|7:0|8:272,6519
|time:535,1202|1:7|2:16|3:12|4:7|5:0|6:0|7:0|8:272,0587
|time:536,3307|1:7|2:12|3:21|4:7|5:0|6:0|7:0|8:271,4536
|time:537,5668|1:7|2:11|3:22|4:7|5:0|6:0|7:0|8:270,8308
|time:538,809|1:7|2:17|3:22|4:7|5:0|6:0|7:0|8:270,2417
|time:539,9917|1:7|2:11|3:20|4:7|5:0|6:0|7:0|8:269,6222
|time:541,2002|1:7|2:16|3:24|4:7|5:0|6:0|7:0|8:269,0269
|time:542,4453|1:7|2:23|3:27|4:7|5:0|6:0|7:0|8:268,4049
|time:543,6403|1:7|2:12|3:21|4:7|5:0|6:0|7:0|8:267,797
|time:544,8132|1:7|2:14|3:18|4:7|5:0|6:0|7:0|8:267,2083
|time:545,9632|1:7|2:17|3:19|4:7|5:0|6:0|7:0|8:266,6381
|time:547,1276|1:7|2:18|3:19|4:7|5:0|6:0|7:0|8:266,0635
|time:548,3536|1:7|2:17|3:20|4:7|5:0|6:0|7:0|8:265,468
|time:549,618|1:7|2:12|3:19|4:7|5:0|6:0|7:0|8:264,8067
|time:550,8065|1:7|2:11|3:16|4:7|5:0|6:0|7:0|8:264,2193
|time:551,9929|1:7|2:14|3:13|4:7|5:0|6:0|7:0|8:263,6225
|time:553,3726|1:7|2:18|3:17|4:7|5:0|6:0|7:0|8:262,9558
|time:554,6754|1:7|2:19|3:20|4:7|5:0|6:0|7:0|8:262,3064
|time:556,1302|1:7|2:17|3:18|4:7|5:0|6:0|7:0|8:261,601
|time:557,493|1:7|2:14|3:25|4:7|5:0|6:0|7:0|8:260,904
|time:558,7209|1:7|2:17|3:22|4:7|5:0|6:0|7:0|8:260,288
|time:560,0311|1:7|2:15|3:21|4:7|5:0|6:0|7:0|8:259,6235
|time:561,2494|1:7|2:13|3:17|4:7|5:0|6:0|7:0|8:259,0014
|time:562,5737|1:7|2:17|3:20|4:7|5:0|6:0|7:0|8:258,3469
|time:563,7495|1:7|2:19|3:16|4:7|5:0|6:0|7:0|8:257,7552
|time:564,9462|1:7|2:19|3:22|4:7|5:0|6:0|7:0|8:257,1551
|time:566,1892|1:7|2:24|3:20|4:7|5:0|6:0|7:0|8:256,5425
|time:567,4595|1:7|2:17|3:23|4:7|5:0|6:0|7:0|8:255,9073
|time:568,678|1:7|2:20|3:21|4:7|5:0|6:0|7:0|8:255,2889
|time:569,9698|1:7|2:17|3:19|4:7|5:0|6:0|7:0|8:254,6786
|time:571,444|1:7|2:20|3:22|4:7|5:0|6:0|7:0|8:253,9439
|time:572,7633|1:7|2:21|3:14|4:7|5:0|6:0|7:0|8:253,2503
|time:573,9802|1:7|2:23|3:15|4:7|5:0|6:0|7:0|8:252,6441
|time:575,2751|1:6|2:26|3:16|4:6|5:0|6:0|7:0|8:252,0071
|time:576,5461|1:6|2:18|3:15|4:6|5:0|6:0|7:0|8:251,3784
|time:577,7316|1:5|2:19|3:15|4:5|5:0|6:0|7:0|8:250,7714
|time:578,9362|1:5|2:15|3:18|4:5|5:0|6:0|7:0|8:250,1541
|time:580,4709|1:5|2:14|3:22|4:5|5:0|6:0|7:0|8:249,4297
|time:581,8037|1:5|2:15|3:19|4:5|5:0|6:0|7:0|8:248,7339
|time:583,0753|1:5|2:19|3:21|4:5|5:0|6:0|7:0|8:248,0848
|time:584,3267|1:5|2:24|3:33|4:5|5:0|6:0|7:0|8:247,4881
|time:585,5201|1:5|2:18|3:12|4:5|5:0|6:0|7:0|8:246,8598
|time:586,7554|1:5|2:17|3:14|4:5|5:0|6:0|7:0|8:246,2447
|time:588,0077|1:5|2:19|3:14|4:5|5:0|6:0|7:0|8:245,6242
|time:589,2725|1:5|2:25|3:11|4:5|5:0|6:0|7:0|8:244,9847
|time:590,5598|1:5|2:23|3:15|4:5|5:0|6:0|7:0|8:244,3494
|time:591,7311|1:5|2:25|3:17|4:5|5:0|6:0|7:0|8:243,7638
|time:592,9929|1:5|2:25|3:18|4:5|5:0|6:0|7:0|8:243,1283
|time:594,285|1:5|2:24|3:17|4:5|5:0|6:0|7:0|8:243,4034
|time:595,479|1:5|2:22|3:21|4:5|5:0|6:0|7:0|8:243,9907
|time:596,6644|1:5|2:14|3:21|4:5|5:0|6:0|7:0|8:244,5912
|time:597,9554|1:5|2:18|3:25|4:5|5:0|6:0|7:0|8:245,2363
|time:599,248|1:5|2:19|3:25|4:5|5:0|6:0|7:0|8:245,8641
|time:600,5421|1:5|2:21|3:20|4:5|5:0|6:0|7:0|8:246,5131
|time:601,7416|1:5|2:23|3:19|4:5|5:0|6:0|7:0|8:247,1303
|time:602,9958|1:5|2:24|3:19|4:5|5:0|6:0|7:0|8:247,7513
|time:604,2023|1:5|2:25|3:24|4:5|5:0|6:0|7:0|8:248,3451
|time:605,3781|1:5|2:17|3:13|4:5|5:0|6:0|7:0|8:248,9571
|time:606,6911|1:5|2:19|3:19|4:5|5:0|6:0|7:0|8:249,6073
|time:607,9882|1:5|2:17|3:22|4:5|5:0|6:0|7:0|8:250,2569
|time:609,2266|1:5|2:10|3:24|4:5|5:0|6:0|7:0|8:250,8751
|time:610,5136|1:5|2:15|3:22|4:5|5:0|6:0|7:0|8:251,5087
|time:611,8112|1:5|2:10|3:23|4:5|5:0|6:0|7:0|8:252,1714
|time:613,0146|1:5|2:11|3:24|4:5|5:0|6:0|7:0|8:252,7744
|time:614,2781|1:5|2:14|3:21|4:5|5:0|6:0|7:0|8:253,3958
|time:615,5673|1:5|2:18|3:20|4:5|5:0|6:0|7:0|8:254,0397
|time:616,7376|1:4|2:20|3:17|4:4|5:0|6:0|7:0|8:254,6483
|time:617,9299|1:4|2:20|3:20|4:4|5:0|6:0|7:0|8:255,244
|time:619,16|1:4|2:16|3:24|4:4|5:0|6:0|7:0|8:255,8529
|time:620,3282|1:4|2:13|3:20|4:4|5:0|6:0|7:0|8:256,4404
|time:621,5584|1:4|2:16|3:16|4:4|5:0|6:0|7:0|8:257,06
|time:622,7123|1:4|2:9|3:18|4:4|5:0|6:0|7:0|8:257,6376
|time:623,8832|1:4|2:12|3:17|4:4|5:0|6:0|7:0|8:258,2207
|time:625,0914|1:4|2:14|3:17|4:4|5:0|6:0|7:0|8:258,8249
|time:626,2628|1:4|2:15|3:20|4:4|5:0|6:0|7:0|8:259,4145
|time:627,4068|1:4|2:17|3:20|4:4|5:0|6:0|7:0|8:259,977
|time:628,5618|1:4|2:20|3:14|4:4|5:0|6:0|7:0|8:260,5577
|time:629,7828|1:3|2:14|3:18|4:3|5:0|6:0|7:0|8:261,1705
|time:630,9445|1:3|2:11|3:22|4:3|5:0|6:0|7:0|8:261,7561
|time:632,1343|1:3|2:16|3:19|4:3|5:0|6:0|7:0|8:262,3521
|time:633,2983|1:3|2:13|3:20|4:3|5:0|6:0|7:0|8:262,9305
|time:634,4611|1:3|2:9|3:19|4:3|5:0|6:0|7:0|8:263,5102
|time:635,6675|1:3|2:13|3:26|4:3|5:0|6:0|7:0|8:264,1125
|time:636,8387|1:3|2:16|3:21|4:3|5:0|6:0|7:0|8:264,7027
|time:638,014|1:3|2:20|3:19|4:3|5:0|6:0|7:0|8:265,2895
|time:639,2102|1:3|2:17|3:19|4:3|5:0|6:0|7:0|8:265,8904
|time:640,4246|1:3|2:11|3:20|4:3|5:0|6:0|7:0|8:266,493
|time:641,6616|1:3|2:18|3:16|4:3|5:0|6:0|7:0|8:267,1053
|time:642,8602|1:3|2:14|3:13|4:3|5:0|6:0|7:0|8:267,7076
|time:644,1304|1:3|2:12|3:19|4:3|5:0|6:0|7:0|8:268,3188
|time:645,39|1:3|2:15|3:15|4:3|5:0|6:0|7:0|8:268,9594
|time:646,5964|1:3|2:14|3:17|4:3|5:0|6:0|7:0|8:269,5688
|time:647,7164|1:3|2:17|3:13|4:3|5:0|6:0|7:0|8:270,1468
|time:648,9462|1:3|2:18|3:16|4:3|5:0|6:0|7:0|8:270,7476
|time:650,1846|1:3|2:15|3:12|4:3|5:0|6:0|7:0|8:271,3693
|time:651,4123|1:3|2:21|3:21|4:3|5:0|6:0|7:0|8:271,9732
|time:652,6497|1:3|2:19|3:17|4:3|5:0|6:0|7:0|8:272,6031
|time:653,8941|1:3|2:16|3:18|4:3|5:0|6:0|7:0|8:273,2061
|time:655,0942|1:3|2:22|3:11|4:3|5:0|6:0|7:0|8:273,8057
|time:656,2956|1:3|2:22|3:14|4:3|5:0|6:0|7:0|8:274,4137
|time:657,5215|1:3|2:23|3:16|4:3|5:0|6:0|7:0|8:275,012
|time:658,7241|1:3|2:23|3:13|4:3|5:0|6:0|7:0|8:275,6202
|time:660,0083|1:3|2:26|3:21|4:3|5:0|6:0|7:0|8:276,251
|time:661,2377|1:3|2:22|3:17|4:3|5:0|6:0|7:0|8:276,873
|time:662,4897|1:3|2:22|3:14|4:3|5:0|6:0|7:0|8:277,5068
|time:663,7017|1:3|2:24|3:16|4:3|5:0|6:0|7:0|8:278,1134
|time:664,9803|1:3|2:22|3:17|4:3|5:0|6:0|7:0|8:278,7508
|time:666,248|1:3|2:18|3:22|4:3|5:0|6:0|7:0|8:279,3813
|time:667,5221|1:3|2:17|3:15|4:3|5:0|6:0|7:0|8:280,019
|time:668,7995|1:3|2:18|3:19|4:3|5:0|6:0|7:0|8:280,6534
|time:670,0345|1:3|2:11|3:17|4:3|5:0|6:0|7:0|8:281,28
|time:671,2891|1:3|2:16|3:22|4:3|5:0|6:0|7:0|8:281,8885
|time:672,4708|1:3|2:17|3:18|4:3|5:0|6:0|7:0|8:282,4941
|time:673,7225|1:3|2:10|3:21|4:3|5:0|6:0|7:0|8:283,1215
|time:674,9472|1:3|2:10|3:22|4:3|5:0|6:0|7:0|8:283,7321
|time:676,1839|1:3|2:12|3:20|4:3|5:0|6:0|7:0|8:284,3513
|time:677,3483|1:3|2:9|3:16|4:3|5:0|6:0|7:0|8:284,9398
|time:678,6193|1:3|2:12|3:22|4:3|5:0|6:0|7:0|8:285,5734
|time:679,8212|1:2|2:15|3:18|4:2|5:0|6:0|7:0|8:286,1795
|time:680,9989|1:2|2:15|3:16|4:2|5:0|6:0|7:0|8:286,7752
|time:682,1775|1:2|2:20|3:17|4:2|5:0|6:0|7:0|8:287,2932
|time:683,3843|1:2|2:15|3:14|4:2|5:0|6:0|7:0|8:287,8834
|time:684,6841|1:2|2:18|3:17|4:2|5:0|6:0|7:0|8:288,5195
|time:686,0764|1:2|2:13|3:17|4:2|5:0|6:0|7:0|8:289,1471
|time:687,3523|1:2|2:21|3:21|4:2|5:0|6:0|7:0|8:289,7875
|time:688,6077|1:2|2:16|3:19|4:2|5:0|6:0|7:0|8:290,424
|time:689,8653|1:2|2:18|3:22|4:2|5:0|6:0|7:0|8:291,0476
|time:691,0971|1:2|2:16|3:21|4:2|5:0|6:0|7:0|8:291,6632
|time:692,3083|1:2|2:15|3:27|4:2|5:0|6:0|7:0|8:292,2693
|time:693,6677|1:2|2:17|3:24|4:2|5:0|6:0|7:0|8:292,9148
|time:694,8978|1:2|2:17|3:26|4:2|5:0|6:0|7:0|8:293,5526
|time:696,1349|1:2|2:20|3:21|4:2|5:0|6:0|7:0|8:294,1826
|time:697,4273|1:2|2:23|3:27|4:2|5:0|6:0|7:0|8:294,8172
|time:698,6846|1:2|2:15|3:22|4:2|5:0|6:0|7:0|8:295,4578
|time:699,8563|1:2|2:17|3:21|4:2|5:0|6:0|7:0|8:296,043
|time:701,0798|1:2|2:19|3:19|4:2|5:0|6:0|7:0|8:296,6548
|time:702,2753|1:2|2:19|3:17|4:2|5:0|6:0|7:0|8:297,2537
|time:703,5215|1:2|2:25|3:23|4:2|5:0|6:0|7:0|8:297,8706
|time:704,6849|1:2|2:20|3:22|4:2|5:0|6:0|7:0|8:298,447
|time:705,9409|1:2|2:16|3:20|4:2|5:0|6:0|7:0|8:299,0891
|time:707,0923|1:2|2:21|3:25|4:2|5:0|6:0|7:0|8:299,6571
|time:708,2976|1:2|2:14|3:26|4:2|5:0|6:0|7:0|8:300,2425
|time:709,4712|1:2|2:12|3:22|4:2|5:0|6:0|7:0|8:300,8508
|time:710,6616|1:2|2:13|3:16|4:2|5:0|6:0|7:0|8:301,453
|time:711,8131|1:2|2:16|3:17|4:2|5:0|6:0|7:0|8:302,0264
|time:713,0356|1:2|2:20|3:19|4:2|5:0|6:0|7:0|8:302,6348
|time:714,2114|1:2|2:13|3:16|4:2|5:0|6:0|7:0|8:302,7723
|time:715,3444|1:2|2:21|3:15|4:2|5:0|6:0|7:0|8:302,2112
|time:716,5209|1:2|2:21|3:16|4:2|5:0|6:0|7:0|8:301,6191
|time:717,6949|1:2|2:20|3:18|4:2|5:0|6:0|7:0|8:301,0382
|time:718,882|1:2|2:21|3:17|4:2|5:0|6:0|7:0|8:300,4456
|time:720,1104|1:2|2:25|3:23|4:2|5:0|6:0|7:0|8:299,8251
|time:721,371|1:2|2:26|3:22|4:2|5:0|6:0|7:0|8:299,199
|time:722,7188|1:2|2:22|3:22|4:2|5:0|6:0|7:0|8:298,5432
|time:723,9579|1:2|2:22|3:23|4:2|5:0|6:0|7:0|8:297,9124
|time:725,0272|1:2|2:17|3:16|4:2|5:0|6:0|7:0|8:297,3336
|time:726,08|1:2|2:21|3:17|4:2|5:0|6:0|7:0|8:296,8004
|time:727,1384|1:2|2:17|3:17|4:2|5:0|6:0|7:0|8:296,2719
|time:728,1965|1:2|2:19|3:16|4:2|5:0|6:0|7:0|8:295,741
|time:729,2379|1:2|2:18|3:17|4:2|5:0|6:0|7:0|8:295,2165
|time:730,2714|1:2|2:14|3:20|4:2|5:0|6:0|7:0|8:294,6967
|time:731,3101|1:1|2:18|3:14|4:1|5:0|6:0|7:0|8:294,1742
|time:732,3459|1:1|2:15|3:20|4:1|5:0|6:0|7:0|8:293,6571
|time:733,3823|1:1|2:15|3:22|4:1|5:0|6:0|7:0|8:293,1411
|time:734,4243|1:1|2:18|3:25|4:1|5:0|6:0|7:0|8:292,62
|time:735,496|1:1|2:20|3:26|4:1|5:0|6:0|7:0|8:292,1017
|time:736,628|1:1|2:20|3:25|4:1|5:0|6:0|7:0|8:291,5548
|time:737,7929|1:1|2:17|3:18|4:1|5:0|6:0|7:0|8:290,9642
|time:738,9422|1:1|2:20|3:21|4:1|5:0|6:0|7:0|8:290,388
|time:740,1098|1:1|2:11|3:17|4:1|5:0|6:0|7:0|8:289,8164
|time:741,3311|1:1|2:14|3:22|4:1|5:0|6:0|7:0|8:289,2144
|time:742,5944|1:1|2:23|3:17|4:1|5:0|6:0|7:0|8:288,5851
|time:743,7622|1:1|2:16|3:16|4:1|5:0|6:0|7:0|8:288,0078
|time:744,9501|1:1|2:18|3:13|4:1|5:0|6:0|7:0|8:287,4167
|time:746,1727|1:1|2:20|3:13|4:1|5:0|6:0|7:0|8:286,7998
|time:747,4272|1:1|2:23|3:19|4:1|5:0|6:0|7:0|8:286,1801
|time:748,6247|1:1|2:24|3:19|4:1|5:0|6:0|7:0|8:285,5876
|time:749,9272|1:1|2:21|3:22|4:1|5:0|6:0|7:0|8:284,9512
|time:751,1873|1:1|2:16|3:19|4:1|5:0|6:0|7:0|8:284,3282
|time:752,462|1:1|2:19|3:15|4:1|5:0|6:0|7:0|8:283,6811
|time:753,7272|1:1|2:18|3:15|4:1|5:0|6:0|7:0|8:283,0355
|time:754,9177|1:1|2:16|3:17|4:1|5:0|6:0|7:0|8:282,4411
|time:756,2097|1:1|2:25|3:27|4:1|5:0|6:0|7:0|8:281,7995
|time:757,3801|1:1|2:22|3:12|4:1|5:0|6:0|7:0|8:281,1934
|time:758,5297|1:1|2:26|3:17|4:1|5:0|6:0|7:0|8:280,6043
|time:759,6629|1:1|2:29|3:19|4:1|5:0|6:0|7:0|8:280,0448
|time:760,7655|1:1|2:21|3:21|4:1|5:0|6:0|7:0|8:279,4814
|time:761,9396|1:1|2:26|3:20|4:1|5:0|6:0|7:0|8:278,8933
|time:763,0766|1:1|2:17|3:22|4:1|5:0|6:0|7:0|8:278,3251
|time:764,2681|1:1|2:24|3:23|4:1|5:0|6:0|7:0|8:277,7707
|time:765,4884|1:1|2:21|3:19|4:1|5:0|6:0|7:0|8:277,1538
|time:766,7676|1:1|2:16|3:17|4:1|5:0|6:0|7:0|8:276,5186
|time:768,066|1:1|2:16|3:13|4:1|5:0|6:0|7:0|8:275,8717
|time:769,286|1:1|2:15|3:13|4:1|5:0|6:0|7:0|8:275,2498
|time:770,5825|1:1|2:26|3:21|4:1|5:0|6:0|7:0|8:274,6086
|time:771,7952|1:1|2:21|3:22|4:1|5:0|6:0|7:0|8:274,0151
|time:773,1047|1:1|2:20|3:23|4:1|5:0|6:0|7:0|8:273,3447
|time:774,2501|1:1|2:14|3:20|4:1|5:0|6:0|7:0|8:272,7332
|time:775,3181|1:1|2:19|3:25|4:1|5:0|6:0|7:0|8:272,1864
|time:776,3622|1:1|2:15|3:20|4:1|5:0|6:0|7:0|8:271,6549
|time:777,3865|1:1|2:14|3:20|4:1|5:0|6:0|7:0|8:271,1345
|time:778,4108|1:1|2:21|3:19|4:1|5:0|6:0|7:0|8:270,6237
|time:779,4393|1:1|2:17|3:20|4:1|5:0|6:0|7:0|8:270,1106
|time:780,4871|1:1|2:18|3:21|4:1|5:0|6:0|7:0|8:269,5873
|time:781,5107|1:1|2:12|3:16|4:1|5:0|6:0|7:0|8:269,0739
|time:782,582|1:50|2:16|3:21|4:19|5:18|6:0|7:13|8:268,5615
|time:783,6665|1:50|2:14|3:12|4:19|5:18|6:0|7:13|8:268,0089
|time:784,8525|1:50|2:15|3:16|4:19|5:18|6:0|7:13|8:267,4568
|time:786,4485|1:48|2:22|3:14|4:18|5:18|6:0|7:12|8:266,8216
|time:788,2807|1:44|2:25|3:20|4:17|5:17|6:0|7:10|8:265,9064
|time:789,3151|1:32|2:17|3:14|4:11|5:13|6:0|7:8|8:265,1711
|time:790,3325|1:30|2:21|3:13|4:10|5:13|6:0|7:7|8:264,6578
|time:791,3504|1:30|2:22|3:15|4:10|5:13|6:0|7:7|8:264,1483
|time:792,3836|1:29|2:24|3:16|4:10|5:12|6:0|7:7|8:263,6345
|time:793,417|1:28|2:20|3:17|4:10|5:11|6:0|7:7|8:263,1176
|time:794,442|1:28|2:21|3:18|4:10|5:11|6:0|7:7|8:262,6052
|time:795,4609|1:28|2:16|3:18|4:10|5:11|6:0|7:7|8:262,0959
|time:796,4836|1:28|2:22|3:12|4:10|5:11|6:0|7:7|8:261,584
|time:797,5018|1:28|2:20|3:19|4:10|5:11|6:0|7:7|8:261,0748
|time:798,5257|1:28|2:22|3:18|4:10|5:11|6:0|7:7|8:260,5631
|time:799,5499|1:27|2:17|3:18|4:10|5:11|6:0|7:6|8:260,0491
|time:800,5794|1:25|2:20|3:19|4:10|5:11|6:0|7:4|8:259,5356
|time:801,6013|1:24|2:22|3:18|4:9|5:11|6:0|7:4|8:259,0243
|time:802,6219|1:24|2:24|3:18|4:9|5:11|6:0|7:4|8:258,5143
|time:803,6468|1:23|2:22|3:17|4:9|5:10|6:0|7:4|8:258,002
|time:804,6688|1:23|2:18|3:14|4:9|5:10|6:0|7:4|8:257,4895
|time:805,6938|1:23|2:18|3:14|4:9|5:10|6:0|7:4|8:256,9807
|time:806,7186|1:23|2:18|3:18|4:9|5:10|6:0|7:4|8:256,4695
|time:807,7615|1:23|2:16|3:14|4:9|5:10|6:0|7:4|8:255,9482
|time:808,7983|1:23|2:23|3:18|4:9|5:10|6:0|7:4|8:255,4296
|time:809,8328|1:22|2:20|3:14|4:9|5:9|6:0|7:4|8:254,9128
|time:810,8673|1:22|2:25|3:17|4:9|5:9|6:0|7:4|8:254,3996
|time:811,9409|1:22|2:19|3:15|4:9|5:9|6:0|7:4|8:253,8707
|time:813,0331|1:21|2:21|3:18|4:9|5:9|6:0|7:3|8:253,3323
|time:814,1102|1:21|2:20|3:19|4:9|5:9|6:0|7:3|8:252,7969
|time:815,2662|1:21|2:16|3:12|4:9|5:9|6:0|7:3|8:252,2334
|time:816,466|1:21|2:17|3:15|4:9|5:9|6:0|7:3|8:251,6435
|time:817,65|1:21|2:10|3:12|4:9|5:9|6:0|7:3|8:251,0711
|time:819,007|1:21|2:14|3:16|4:9|5:9|6:0|7:3|8:250,4801
|time:820,5756|1:20|2:14|3:18|4:9|5:8|6:0|7:3|8:249,6832
|time:822,0267|1:20|2:18|3:17|4:9|5:8|6:0|7:3|8:248,9584
|time:823,3634|1:20|2:19|3:22|4:9|5:8|6:0|7:3|8:248,2938
|time:824,6668|1:20|2:14|3:21|4:9|5:8|6:0|7:3|8:247,6147
|time:825,9902|1:20|2:17|3:22|4:9|5:8|6:0|7:3|8:246,9193
|time:827,483|1:20|2:19|3:19|4:9|5:8|6:0|7:3|8:246,2065
|time:828,83|1:21|2:21|3:24|4:10|5:8|6:0|7:3|8:245,5153
|time:830,2197|1:21|2:19|3:12|4:10|5:8|6:0|7:3|8:244,8356
|time:831,5624|1:21|2:25|3:18|4:10|5:8|6:0|7:3|8:244,1983
|time:832,8921|1:19|2:18|3:14|4:9|5:8|6:0|7:2|8:243,4821
|time:834,1157|1:18|2:17|3:21|4:9|5:7|6:0|7:2|8:243
|time:835,3307|1:18|2:12|3:16|4:9|5:7|6:0|7:2|8:243,6449
|time:836,7786|1:18|2:16|3:14|4:9|5:7|6:0|7:2|8:244,2889
|time:838,106|1:18|2:18|3:25|4:9|5:7|6:0|7:2|8:245,0102
|time:839,3818|1:18|2:23|3:24|4:9|5:7|6:0|7:2|8:245,5931
|time:840,669|1:18|2:24|3:18|4:9|5:7|6:0|7:2|8:246,2803
|time:841,8884|1:17|2:24|3:15|4:9|5:6|6:0|7:2|8:246,9003
|time:843,0494|1:17|2:22|3:22|4:9|5:6|6:0|7:2|8:247,4896
|time:844,2713|1:18|2:17|3:21|4:9|5:6|6:0|7:3|8:248,0939
|time:845,4656|1:17|2:13|3:16|4:8|5:6|6:0|7:3|8:248,7067
|time:846,5912|1:16|2:19|3:16|4:8|5:5|6:0|7:3|8:249,2714
|time:847,8801|1:16|2:24|3:19|4:8|5:5|6:0|7:3|8:249,8997
|time:849,051|1:16|2:21|3:15|4:8|5:5|6:0|7:3|8:250,4939
|time:850,4013|1:16|2:22|3:21|4:8|5:5|6:0|7:3|8:251,1397
|time:851,7186|1:16|2:26|3:15|4:8|5:5|6:0|7:3|8:251,7916
|time:852,9319|1:16|2:21|3:15|4:8|5:5|6:0|7:3|8:252,3995
|time:854,1896|1:16|2:23|3:14|4:8|5:5|6:0|7:3|8:253,0213
|time:855,876|1:16|2:31|3:20|4:8|5:5|6:0|7:3|8:253,7636
|time:857,4|1:15|2:22|3:17|4:8|5:4|6:0|7:3|8:254,5722
|time:858,6491|1:14|2:20|3:19|4:7|5:4|6:0|7:3|8:255,2564
|time:859,895|1:14|2:16|3:20|4:7|5:4|6:0|7:3|8:255,8871
|time:861,4477|1:14|2:17|3:22|4:7|5:4|6:0|7:3|8:256,6056
|time:862,7152|1:14|2:15|3:16|4:7|5:4|6:0|7:3|8:257,3019
|time:864,0034|1:14|2:13|3:20|4:7|5:4|6:0|7:3|8:257,9457
|time:865,2567|1:13|2:15|3:22|4:7|5:4|6:0|7:2|8:258,5581
|time:866,5135|1:13|2:15|3:23|4:7|5:4|6:0|7:2|8:259,2121
|time:867,9258|1:12|2:15|3:23|4:7|5:4|6:0|7:1|8:259,9067
|time:869,0863|1:12|2:13|3:24|4:7|5:4|6:0|7:1|8:260,5016
|time:870,3871|1:12|2:13|3:24|4:7|5:4|6:0|7:1|8:261,1519
|time:871,6144|1:12|2:14|3:22|4:7|5:4|6:0|7:1|8:261,7715
|time:872,882|1:12|2:16|3:19|4:7|5:4|6:0|7:1|8:262,3966
|time:874,0736|1:12|2:19|3:17|4:7|5:4|6:0|7:1|8:263,001
|time:875,5449|1:12|2:20|3:16|4:7|5:4|6:0|7:1|8:263,6654
|time:876,8188|1:12|2:18|3:19|4:7|5:4|6:0|7:1|8:264,3455
|time:878,1006|1:11|2:20|3:17|4:7|5:4|6:0|7:0|8:264,9911
|time:879,2693|1:11|2:20|3:18|4:7|5:4|6:0|7:0|8:265,5971
|time:880,6381|1:11|2:26|3:18|4:7|5:4|6:0|7:0|8:266,2557
|time:881,8901|1:11|2:22|3:14|4:7|5:4|6:0|7:0|8:266,8981
|time:883,1644|1:11|2:24|3:18|4:7|5:4|6:0|7:0|8:267,5454
|time:884,415|1:11|2:20|3:14|4:7|5:4|6:0|7:0|8:268,1629
|time:885,7048|1:11|2:23|3:14|4:7|5:4|6:0|7:0|8:268,8045
|time:886,9704|1:11|2:20|3:20|4:7|5:4|6:0|7:0|8:269,4287
|time:888,2097|1:11|2:20|3:19|4:7|5:4|6:0|7:0|8:270,061
|time:889,3856|1:11|2:19|3:27|4:7|5:4|6:0|7:0|8:270,6488
|time:890,6487|1:11|2:19|3:16|4:7|5:4|6:0|7:0|8:271,2768
|time:891,9688|1:11|2:21|3:20|4:7|5:4|6:0|7:0|8:271,939
|time:893,3029|1:11|2:23|3:20|4:7|5:4|6:0|7:0|8:272,599
|time:894,5378|1:11|2:20|3:17|4:7|5:4|6:0|7:0|8:273,2257
|time:895,7957|1:10|2:20|3:20|4:7|5:3|6:0|7:0|8:273,8517
|time:897,0145|1:10|2:19|3:20|4:7|5:3|6:0|7:0|8:274,4612
|time:898,3474|1:10|2:22|3:18|4:7|5:3|6:0|7:0|8:275,0774
|time:899,6141|1:10|2:15|3:15|4:7|5:3|6:0|7:0|8:275,7646
|time:900,7985|1:10|2:20|3:26|4:7|5:3|6:0|7:0|8:276,348
|time:901,963|1:9|2:13|3:19|4:6|5:3|6:0|7:0|8:276,9437
|time:903,1296|1:9|2:18|3:17|4:6|5:3|6:0|7:0|8:277,5247
|time:904,3423|1:9|2:19|3:19|4:6|5:3|6:0|7:0|8:278,1328
|time:905,5332|1:9|2:24|3:23|4:6|5:3|6:0|7:0|8:278,7354
|time:906,8303|1:9|2:19|3:18|4:6|5:3|6:0|7:0|8:279,3395
|time:908,5671|1:9|2:15|3:30|4:6|5:3|6:0|7:0|8:280,0307
|time:909,9241|1:9|2:17|3:24|4:6|5:3|6:0|7:0|8:280,6995
|time:911,3376|1:9|2:18|3:20|4:6|5:3|6:0|7:0|8:281,3992
|time:912,6966|1:9|2:21|3:28|4:6|5:3|6:0|7:0|8:282,0658
