|time:0|1:2|2:0|3:0|4:1|5:1|6:0|7:0|8:330
|time:464,0143|1:9|2:11|3:8|4:6|5:3|6:0|7:0|8:330
|time:465,1496|1:9|2:7|3:9|4:6|5:3|6:0|7:0|8:330
|time:466,3356|1:9|2:8|3:11|4:6|5:3|6:0|7:0|8:330
|time:467,5574|1:9|2:9|3:12|4:6|5:3|6:0|7:0|8:330
|time:468,7191|1:9|2:8|3:10|4:6|5:3|6:0|7:0|8:330
|time:469,9953|1:9|2:8|3:10|4:6|5:3|6:0|7:0|8:330
|time:471,2561|1:9|2:8|3:12|4:6|5:3|6:0|7:0|8:330
|time:472,4583|1:9|2:10|3:11|4:6|5:3|6:0|7:0|8:330
|time:473,5885|1:9|2:9|3:11|4:6|5:3|6:0|7:0|8:330
|time:474,7563|1:9|2:8|3:10|4:6|5:3|6:0|7:0|8:330
|time:475,9128|1:9|2:9|3:10|4:6|5:3|6:0|7:0|8:330
|time:477,0621|1:9|2:9|3:11|4:6|5:3|6:0|7:0|8:330
|time:478,2596|1:9|2:11|3:13|4:6|5:3|6:0|7:0|8:330
|time:479,4247|1:9|2:11|3:12|4:6|5:3|6:0|7:0|8:330
|time:480,5986|1:9|2:12|3:10|4:6|5:3|6:0|7:0|8:330
|time:481,7324|1:9|2:11|3:10|4:6|5:3|6:0|7:0|8:330
|time:482,8782|1:9|2:10|3:6|4:6|5:3|6:0|7:0|8:330
|time:484,0811|1:9|2:10|3:6|4:6|5:3|6:0|7:0|8:330
|time:485,2105|1:10|2:10|3:7|4:7|5:3|6:0|7:0|8:330
|time:486,4834|1:10|2:13|3:4|4:7|5:3|6:0|7:0|8:330
|time:487,684|1:10|2:12|3:5|4:7|5:3|6:0|7:0|8:330
|time:488,8837|1:10|2:11|3:7|4:7|5:3|6:0|7:0|8:330
|time:490,0872|1:10|2:11|3:10|4:7|5:3|6:0|7:0|8:330
|time:491,3101|1:10|2:9|3:11|4:7|5:3|6:0|7:0|8:330
|time:492,5412|1:10|2:11|3:11|4:7|5:3|6:0|7:0|8:330
|time:493,7382|1:10|2:10|3:12|4:7|5:3|6:0|7:0|8:330
|time:494,9019|1:11|2:8|3:10|4:7|5:4|6:0|7:0|8:330
|time:496,7163|1:12|2:8|3:13|4:8|5:4|6:0|7:0|8:330
|time:498,1544|1:12|2:7|3:13|4:8|5:4|6:0|7:0|8:330
|time:499,3085|1:12|2:7|3:14|4:8|5:4|6:0|7:0|8:330
|time:500,6497|1:12|2:7|3:16|4:8|5:4|6:0|7:0|8:330
|time:502,0049|1:12|2:7|3:16|4:8|5:4|6:0|7:0|8:330
|time:503,4166|1:12|2:7|3:14|4:8|5:4|6:0|7:0|8:330
|time:505,7606|1:12|2:5|3:12|4:8|5:4|6:0|7:0|8:330
|time:506,9911|1:12|2:5|3:13|4:8|5:4|6:0|7:0|8:330
|time:508,1703|1:12|2:5|3:13|4:8|5:4|6:0|7:0|8:330
|time:509,362|1:12|2:5|3:13|4:8|5:4|6:0|7:0|8:330
|time:510,5443|1:12|2:5|3:11|4:8|5:4|6:0|7:0|8:330
|time:511,6877|1:12|2:6|3:11|4:8|5:4|6:0|7:0|8:330
|time:512,9448|1:12|2:7|3:11|4:8|5:4|6:0|7:0|8:330
|time:514,2081|1:12|2:5|3:11|4:8|5:4|6:0|7:0|8:330
|time:515,3522|1:12|2:6|3:10|4:8|5:4|6:0|7:0|8:330
|time:516,7272|1:12|2:6|3:10|4:8|5:4|6:0|7:0|8:330
|time:517,9977|1:12|2:7|3:10|4:8|5:4|6:0|7:0|8:330
|time:519,218|1:12|2:6|3:8|4:8|5:4|6:0|7:0|8:330
|time:520,4576|1:12|2:7|3:8|4:8|5:4|6:0|7:0|8:330
|time:521,6207|1:12|2:10|3:8|4:8|5:4|6:0|7:0|8:330
|time:522,8895|1:12|2:6|3:8|4:8|5:4|6:0|7:0|8:330
|time:524,1965|1:12|2:6|3:8|4:8|5:4|6:0|7:0|8:330
|time:525,3688|1:12|2:7|3:8|4:8|5:4|6:0|7:0|8:330
|time:526,6321|1:12|2:6|3:6|4:8|5:4|6:0|7:0|8:330
|time:527,8967|1:12|2:6|3:8|4:8|5:4|6:0|7:0|8:330
|time:529,1529|1:12|2:6|3:9|4:8|5:4|6:0|7:0|8:330
|time:530,4055|1:11|2:8|3:8|4:7|5:4|6:0|7:0|8:330
|time:531,5565|1:11|2:8|3:7|4:7|5:4|6:0|7:0|8:330
|time:532,7479|1:11|2:8|3:8|4:7|5:4|6:0|7:0|8:330
|time:533,9686|1:11|2:7|3:8|4:7|5:4|6:0|7:0|8:330
|time:535,2488|1:11|2:7|3:9|4:7|5:4|6:0|7:0|8:330
|time:536,6795|1:12|2:7|3:10|4:7|5:5|6:0|7:0|8:330
|time:537,8802|1:12|2:6|3:9|4:7|5:5|6:0|7:0|8:330
|time:539,1709|1:12|2:5|3:8|4:7|5:5|6:0|7:0|8:330
|time:540,3406|1:12|2:5|3:8|4:7|5:5|6:0|7:0|8:330
|time:541,5153|1:11|2:6|3:8|4:6|5:5|6:0|7:0|8:330
|time:542,6868|1:11|2:3|3:7|4:6|5:5|6:0|7:0|8:330
|time:543,9103|1:11|2:4|3:7|4:6|5:5|6:0|7:0|8:330
|time:545,1046|1:11|2:1|3:9|4:6|5:5|6:0|7:0|8:330
|time:546,2771|1:11|2:0|3:8|4:6|5:5|6:0|7:0|8:330
|time:547,5263|1:11|2:1|3:8|4:6|5:5|6:0|7:0|8:330
|time:548,7629|1:11|2:2|3:8|4:6|5:5|6:0|7:0|8:330
|time:549,9362|1:11|2:2|3:11|4:6|5:5|6:0|7:0|8:330
|time:551,1831|1:12|2:2|3:12|4:6|5:6|6:0|7:0|8:330
|time:552,4958|1:13|2:2|3:10|4:6|5:7|6:0|7:0|8:330
|time:554,2567|1:14|2:3|3:10|4:6|5:8|6:0|7:0|8:330
|time:555,5955|1:14|2:2|3:11|4:6|5:8|6:0|7:0|8:330
|time:556,8889|1:14|2:2|3:13|4:6|5:8|6:0|7:0|8:330
|time:558,0574|1:14|2:2|3:10|4:6|5:8|6:0|7:0|8:330
|time:559,392|1:14|2:2|3:8|4:6|5:8|6:0|7:0|8:330
|time:560,6693|1:14|2:2|3:8|4:6|5:8|6:0|7:0|8:330
|time:561,894|1:14|2:1|3:9|4:6|5:8|6:0|7:0|8:330
|time:563,1531|1:14|2:3|3:9|4:6|5:8|6:0|7:0|8:330
|time:564,4316|1:14|2:0|3:7|4:6|5:8|6:0|7:0|8:330
|time:565,6688|1:13|2:0|3:9|4:6|5:7|6:0|7:0|8:330
|time:566,9033|1:13|2:0|3:9|4:6|5:7|6:0|7:0|8:330
|time:568,1318|1:12|2:2|3:10|4:6|5:6|6:0|7:0|8:330
|time:569,4764|1:12|2:2|3:11|4:6|5:6|6:0|7:0|8:330
|time:570,6688|1:12|2:4|3:12|4:6|5:6|6:0|7:0|8:330
|time:572,008|1:12|2:4|3:12|4:6|5:6|6:0|7:0|8:330
|time:573,4601|1:12|2:2|3:12|4:6|5:6|6:0|7:0|8:330
|time:574,6564|1:12|2:2|3:11|4:6|5:6|6:0|7:0|8:330
|time:575,8729|1:12|2:3|3:11|4:6|5:6|6:0|7:0|8:330
|time:577,2562|1:12|2:1|3:11|4:6|5:6|6:0|7:0|8:330
|time:578,4045|1:12|2:1|3:10|4:6|5:6|6:0|7:0|8:330
|time:579,566|1:12|2:1|3:11|4:6|5:6|6:0|7:0|8:330
|time:580,8221|1:12|2:0|3:10|4:6|5:6|6:0|7:0|8:330
|time:582,0925|1:11|2:2|3:12|4:6|5:5|6:0|7:0|8:330
|time:583,4169|1:11|2:2|3:11|4:6|5:5|6:0|7:0|8:330
|time:584,6268|1:11|2:2|3:11|4:6|5:5|6:0|7:0|8:330
|time:585,8021|1:11|2:2|3:11|4:6|5:5|6:0|7:0|8:330
|time:586,9664|1:10|2:4|3:12|4:6|5:4|6:0|7:0|8:330
|time:588,1264|1:9|2:4|3:13|4:6|5:3|6:0|7:0|8:330
|time:589,2419|1:9|2:3|3:13|4:6|5:3|6:0|7:0|8:330
|time:590,431|1:9|2:3|3:12|4:6|5:3|6:0|7:0|8:330
|time:591,6486|1:9|2:3|3:14|4:6|5:3|6:0|7:0|8:330
|time:592,7919|1:9|2:5|3:13|4:6|5:3|6:0|7:0|8:330
|time:593,9392|1:9|2:3|3:11|4:6|5:3|6:0|7:0|8:330
|time:595,2016|1:9|2:4|3:10|4:6|5:3|6:0|7:0|8:330
|time:596,4038|1:9|2:3|3:9|4:6|5:3|6:0|7:0|8:330
|time:597,6628|1:8|2:2|3:9|4:6|5:2|6:0|7:0|8:330
|time:598,9296|1:8|2:2|3:6|4:6|5:2|6:0|7:0|8:330
|time:600,1096|1:8|2:1|3:7|4:6|5:2|6:0|7:0|8:330
|time:601,2587|1:8|2:2|3:7|4:6|5:2|6:0|7:0|8:330
|time:602,4968|1:7|2:2|3:7|4:6|5:1|6:0|7:0|8:330
|time:603,7439|1:7|2:3|3:7|4:6|5:1|6:0|7:0|8:330
|time:604,9503|1:7|2:3|3:7|4:6|5:1|6:0|7:0|8:330
|time:606,0756|1:7|2:6|3:9|4:6|5:1|6:0|7:0|8:330
|time:607,2693|1:8|2:7|3:11|4:7|5:1|6:0|7:0|8:330
|time:608,4295|1:8|2:5|3:8|4:7|5:1|6:0|7:0|8:330
|time:609,5703|1:8|2:7|3:8|4:7|5:1|6:0|7:0|8:330
|time:610,6752|1:8|2:9|3:8|4:7|5:1|6:0|7:0|8:330
|time:611,8365|1:8|2:10|3:8|4:7|5:1|6:0|7:0|8:330
|time:612,9498|1:8|2:11|3:8|4:7|5:1|6:0|7:0|8:330
|time:614,0691|1:8|2:10|3:7|4:7|5:1|6:0|7:0|8:330
|time:615,2283|1:8|2:10|3:8|4:7|5:1|6:0|7:0|8:330
|time:616,3681|1:8|2:11|3:9|4:7|5:1|6:0|7:0|8:330
|time:617,5471|1:8|2:11|3:9|4:7|5:1|6:0|7:0|8:330
|time:618,6936|1:8|2:12|3:9|4:7|5:1|6:0|7:0|8:330
|time:619,8079|1:8|2:14|3:8|4:7|5:1|6:0|7:0|8:330
|time:620,9387|1:8|2:14|3:8|4:7|5:1|6:0|7:0|8:330
|time:622,1471|1:8|2:14|3:10|4:7|5:1|6:0|7:0|8:330
|time:623,2562|1:8|2:14|3:8|4:7|5:1|6:0|7:0|8:330
|time:624,392|1:8|2:15|3:9|4:7|5:1|6:0|7:0|8:330
|time:625,5233|1:8|2:16|3:11|4:7|5:1|6:0|7:0|8:330
|time:626,701|1:8|2:15|3:12|4:7|5:1|6:0|7:0|8:330
|time:627,9131|1:8|2:9|3:12|4:7|5:1|6:0|7:0|8:330
|time:629,1185|1:8|2:10|3:14|4:7|5:1|6:0|7:0|8:330
|time:630,2443|1:8|2:9|3:12|4:7|5:1|6:0|7:0|8:330
|time:631,3484|1:8|2:9|3:12|4:7|5:1|6:0|7:0|8:330
|time:632,4503|1:8|2:9|3:12|4:7|5:1|6:0|7:0|8:330
|time:633,5654|1:8|2:10|3:12|4:7|5:1|6:0|7:0|8:330
|time:634,771|1:8|2:10|3:12|4:7|5:1|6:0|7:0|8:330
|time:635,9206|1:8|2:8|3:14|4:7|5:1|6:0|7:0|8:330
|time:637,0862|1:8|2:7|3:13|4:7|5:1|6:0|7:0|8:330
|time:638,2322|1:8|2:7|3:12|4:7|5:1|6:0|7:0|8:330
|time:639,3522|1:8|2:6|3:12|4:7|5:1|6:0|7:0|8:330
|time:640,5269|1:8|2:8|3:12|4:7|5:1|6:0|7:0|8:330
|time:641,7153|1:7|2:7|3:13|4:6|5:1|6:0|7:0|8:330
|time:642,8385|1:7|2:8|3:12|4:6|5:1|6:0|7:0|8:330
|time:643,9475|1:7|2:8|3:11|4:6|5:1|6:0|7:0|8:330
|time:645,119|1:7|2:9|3:13|4:6|5:1|6:0|7:0|8:330
|time:646,3589|1:7|2:9|3:15|4:6|5:1|6:0|7:0|8:330
|time:647,5507|1:7|2:8|3:14|4:6|5:1|6:0|7:0|8:330
|time:648,7224|1:7|2:10|3:13|4:6|5:1|6:0|7:0|8:330
|time:649,8574|1:7|2:14|3:13|4:6|5:1|6:0|7:0|8:330
|time:650,9875|1:7|2:12|3:13|4:6|5:1|6:0|7:0|8:330
|time:652,087|1:7|2:11|3:12|4:6|5:1|6:0|7:0|8:330
|time:653,1929|1:7|2:13|3:13|4:6|5:1|6:0|7:0|8:330
|time:654,338|1:7|2:10|3:14|4:6|5:1|6:0|7:0|8:330
|time:655,4742|1:7|2:10|3:12|4:6|5:1|6:0|7:0|8:330
|time:656,6127|1:7|2:10|3:12|4:6|5:1|6:0|7:0|8:330
|time:657,8166|1:8|2:10|3:12|4:6|5:2|6:0|7:0|8:330
|time:658,9838|1:8|2:9|3:14|4:6|5:2|6:0|7:0|8:330
|time:660,1183|1:8|2:9|3:15|4:6|5:2|6:0|7:0|8:330
|time:661,2906|1:8|2:11|3:15|4:6|5:2|6:0|7:0|8:330
|time:662,4581|1:8|2:11|3:15|4:6|5:2|6:0|7:0|8:330
|time:663,6626|1:8|2:13|3:16|4:6|5:2|6:0|7:0|8:330
|time:664,8502|1:8|2:14|3:16|4:6|5:2|6:0|7:0|8:330
|time:666,0265|1:8|2:15|3:15|4:6|5:2|6:0|7:0|8:330
|time:667,1931|1:8|2:13|3:15|4:6|5:2|6:0|7:0|8:330
|time:668,4168|1:8|2:14|3:17|4:6|5:2|6:0|7:0|8:330
|time:669,6125|1:8|2:11|3:14|4:6|5:2|6:0|7:0|8:330
|time:670,7986|1:8|2:11|3:14|4:6|5:2|6:0|7:0|8:330
|time:671,9324|1:8|2:14|3:15|4:6|5:2|6:0|7:0|8:330
|time:673,055|1:8|2:13|3:13|4:6|5:2|6:0|7:0|8:330
|time:674,2249|1:8|2:15|3:13|4:6|5:2|6:0|7:0|8:330
|time:675,4008|1:8|2:16|3:13|4:6|5:2|6:0|7:0|8:330
|time:676,5566|1:8|2:14|3:15|4:6|5:2|6:0|7:0|8:330
|time:677,6855|1:8|2:13|3:14|4:6|5:2|6:0|7:0|8:330
|time:678,8857|1:8|2:12|3:15|4:6|5:2|6:0|7:0|8:330
|time:680,0854|1:8|2:12|3:14|4:6|5:2|6:0|7:0|8:330
|time:681,2021|1:8|2:12|3:12|4:6|5:2|6:0|7:0|8:330
|time:682,4071|1:8|2:12|3:12|4:6|5:2|6:0|7:0|8:330
|time:683,571|1:8|2:13|3:11|4:6|5:2|6:0|7:0|8:330
|time:684,6927|1:8|2:14|3:11|4:6|5:2|6:0|7:0|8:330
|time:685,8912|1:8|2:15|3:15|4:6|5:2|6:0|7:0|8:330
|time:687,0051|1:7|2:15|3:12|4:5|5:2|6:0|7:0|8:330
|time:688,208|1:7|2:16|3:12|4:5|5:2|6:0|7:0|8:330
|time:689,3561|1:7|2:15|3:13|4:5|5:2|6:0|7:0|8:330
|time:690,5126|1:7|2:13|3:10|4:5|5:2|6:0|7:0|8:330
|time:691,6896|1:7|2:13|3:10|4:5|5:2|6:0|7:0|8:330
|time:692,8452|1:7|2:14|3:11|4:5|5:2|6:0|7:0|8:330
|time:693,9904|1:7|2:12|3:11|4:5|5:2|6:0|7:0|8:330
|time:695,0939|1:7|2:7|3:7|4:5|5:2|6:0|7:0|8:330
|time:696,2655|1:7|2:7|3:8|4:5|5:2|6:0|7:0|8:330
|time:697,4437|1:7|2:10|3:9|4:5|5:2|6:0|7:0|8:330
|time:698,6274|1:7|2:10|3:9|4:5|5:2|6:0|7:0|8:330
|time:699,8187|1:7|2:10|3:10|4:5|5:2|6:0|7:0|8:330
|time:700,9765|1:7|2:9|3:11|4:5|5:2|6:0|7:0|8:330
|time:702,1448|1:7|2:8|3:11|4:5|5:2|6:0|7:0|8:330
|time:703,2563|1:7|2:9|3:10|4:5|5:2|6:0|7:0|8:330
|time:704,4309|1:7|2:10|3:10|4:5|5:2|6:0|7:0|8:330
|time:705,6252|1:7|2:9|3:10|4:5|5:2|6:0|7:0|8:330
|time:706,7327|1:7|2:9|3:12|4:5|5:2|6:0|7:0|8:330
|time:707,8387|1:7|2:11|3:8|4:5|5:2|6:0|7:0|8:330
|time:708,9497|1:7|2:12|3:8|4:5|5:2|6:0|7:0|8:330
|time:710,0719|1:8|2:13|3:9|4:5|5:3|6:0|7:0|8:330
|time:711,2506|1:8|2:11|3:11|4:5|5:3|6:0|7:0|8:330
|time:712,399|1:8|2:9|3:10|4:5|5:3|6:0|7:0|8:330
|time:713,5486|1:8|2:9|3:8|4:5|5:3|6:0|7:0|8:330
|time:714,6749|1:9|2:10|3:7|4:5|5:4|6:0|7:0|8:330
|time:715,7878|1:9|2:9|3:7|4:5|5:4|6:0|7:0|8:330
|time:716,9733|1:9|2:9|3:6|4:5|5:4|6:0|7:0|8:330
|time:718,0959|1:9|2:10|3:6|4:5|5:4|6:0|7:0|8:330
|time:719,2158|1:9|2:8|3:8|4:5|5:4|6:0|7:0|8:330
|time:720,41|1:9|2:8|3:8|4:5|5:4|6:0|7:0|8:330
|time:721,5589|1:8|2:7|3:8|4:4|5:4|6:0|7:0|8:330
|time:722,7191|1:8|2:9|3:8|4:4|5:4|6:0|7:0|8:330
|time:723,8965|1:8|2:8|3:9|4:4|5:4|6:0|7:0|8:330
|time:725,0579|1:8|2:10|3:10|4:4|5:4|6:0|7:0|8:330
|time:726,2078|1:8|2:10|3:9|4:4|5:4|6:0|7:0|8:330
|time:727,3283|1:8|2:10|3:9|4:4|5:4|6:0|7:0|8:330
|time:728,4955|1:8|2:10|3:9|4:4|5:4|6:0|7:0|8:330
|time:729,6073|1:8|2:11|3:9|4:4|5:4|6:0|7:0|8:330
|time:730,7391|1:8|2:10|3:8|4:4|5:4|6:0|7:0|8:330
|time:731,8501|1:8|2:11|3:8|4:4|5:4|6:0|7:0|8:330
|time:733,005|1:8|2:10|3:9|4:4|5:4|6:0|7:0|8:330
|time:734,1932|1:8|2:8|3:9|4:4|5:4|6:0|7:0|8:330
|time:735,379|1:8|2:7|3:10|4:4|5:4|6:0|7:0|8:330
|time:736,5666|1:8|2:5|3:11|4:4|5:4|6:0|7:0|8:330
|time:737,751|1:8|2:5|3:10|4:4|5:4|6:0|7:0|8:330
|time:738,9476|1:7|2:6|3:10|4:3|5:4|6:0|7:0|8:330
|time:740,0618|1:7|2:6|3:10|4:3|5:4|6:0|7:0|8:330
|time:741,179|1:7|2:7|3:11|4:3|5:4|6:0|7:0|8:330
|time:742,2917|1:7|2:5|3:7|4:3|5:4|6:0|7:0|8:330
|time:743,4477|1:7|2:6|3:7|4:3|5:4|6:0|7:0|8:330
|time:744,555|1:7|2:7|3:8|4:3|5:4|6:0|7:0|8:330
|time:745,708|1:7|2:6|3:8|4:3|5:4|6:0|7:0|8:330
|time:746,8967|1:6|2:6|3:10|4:2|5:4|6:0|7:0|8:330
|time:748,0118|1:6|2:5|3:9|4:2|5:4|6:0|7:0|8:330
|time:749,1844|1:6|2:7|3:10|4:2|5:4|6:0|7:0|8:330
|time:750,3486|1:6|2:7|3:8|4:2|5:4|6:0|7:0|8:330
|time:751,8268|1:6|2:6|3:8|4:2|5:4|6:0|7:0|8:330
|time:752,9993|1:6|2:8|3:7|4:2|5:4|6:0|7:0|8:330
|time:754,1384|1:6|2:10|3:7|4:2|5:4|6:0|7:0|8:330
|time:755,3208|1:6|2:11|3:11|4:2|5:4|6:0|7:0|8:330
|time:756,4157|1:6|2:9|3:10|4:2|5:4|6:0|7:0|8:330
|time:757,5268|1:6|2:10|3:10|4:2|5:4|6:0|7:0|8:330
|time:758,6575|1:6|2:8|3:10|4:2|5:4|6:0|7:0|8:330
|time:759,8322|1:6|2:8|3:8|4:2|5:4|6:0|7:0|8:330
|time:760,9654|1:6|2:8|3:8|4:2|5:4|6:0|7:0|8:330
|time:762,1429|1:7|2:10|3:7|4:3|5:4|6:0|7:0|8:330
|time:763,2512|1:7|2:9|3:8|4:3|5:4|6:0|7:0|8:330
|time:764,3606|1:7|2:11|3:7|4:3|5:4|6:0|7:0|8:330
|time:765,4659|1:8|2:9|3:6|4:3|5:5|6:0|7:0|8:330
|time:766,6107|1:8|2:8|3:8|4:3|5:5|6:0|7:0|8:330
|time:767,7611|1:8|2:7|3:7|4:3|5:5|6:0|7:0|8:330
|time:768,9327|1:8|2:8|3:8|4:3|5:5|6:0|7:0|8:330
|time:770,0995|1:9|2:5|3:6|4:3|5:6|6:0|7:0|8:330
|time:771,2941|1:10|2:6|3:5|4:4|5:6|6:0|7:0|8:330
|time:772,5129|1:10|2:5|3:4|4:4|5:6|6:0|7:0|8:330
|time:773,7083|1:10|2:6|3:6|4:4|5:6|6:0|7:0|8:330
|time:774,9089|1:10|2:5|3:5|4:4|5:6|6:0|7:0|8:330
|time:776,0989|1:10|2:7|3:4|4:4|5:6|6:0|7:0|8:330
|time:777,2747|1:10|2:7|3:4|4:4|5:6|6:0|7:0|8:330
|time:778,392|1:10|2:7|3:5|4:4|5:6|6:0|7:0|8:330
|time:779,5098|1:10|2:9|3:6|4:4|5:6|6:0|7:0|8:330
|time:780,7047|1:10|2:9|3:6|4:4|5:6|6:0|7:0|8:330
|time:781,8403|1:10|2:10|3:7|4:4|5:6|6:0|7:0|8:330
|time:782,9514|1:10|2:10|3:9|4:4|5:6|6:0|7:0|8:330
|time:784,1165|1:10|2:9|3:7|4:4|5:6|6:0|7:0|8:330
|time:785,2559|1:10|2:7|3:4|4:4|5:6|6:0|7:0|8:330
|time:786,4055|1:10|2:8|3:4|4:4|5:6|6:0|7:0|8:330
|time:787,6068|1:10|2:8|3:4|4:4|5:6|6:0|7:0|8:330
|time:788,7722|1:10|2:11|3:6|4:4|5:6|6:0|7:0|8:330
|time:789,9268|1:9|2:9|3:5|4:3|5:6|6:0|7:0|8:330
|time:791,0554|1:9|2:8|3:4|4:3|5:6|6:0|7:0|8:330
|time:792,1946|1:9|2:9|3:3|4:3|5:6|6:0|7:0|8:330
|time:793,3672|1:9|2:8|3:3|4:3|5:6|6:0|7:0|8:330
|time:794,5677|1:9|2:7|3:4|4:3|5:6|6:0|7:0|8:330
|time:795,7111|1:9|2:6|3:3|4:3|5:6|6:0|7:0|8:330
|time:796,9091|1:9|2:6|3:2|4:3|5:6|6:0|7:0|8:330
|time:798,0966|1:9|2:6|3:1|4:3|5:6|6:0|7:0|8:330
|time:799,2682|1:9|2:6|3:4|4:3|5:6|6:0|7:0|8:330
|time:800,4542|1:9|2:5|3:7|4:3|5:6|6:0|7:0|8:330
|time:801,5901|1:9|2:5|3:5|4:3|5:6|6:0|7:0|8:330
|time:802,7387|1:9|2:4|3:6|4:3|5:6|6:0|7:0|8:330
|time:804,0676|1:9|2:5|3:7|4:3|5:6|6:0|7:0|8:330
|time:805,2075|1:9|2:3|3:7|4:3|5:6|6:0|7:0|8:330
|time:806,3148|1:8|2:2|3:8|4:2|5:6|6:0|7:0|8:330
|time:807,4187|1:8|2:5|3:8|4:2|5:6|6:0|7:0|8:330
|time:808,5298|1:8|2:5|3:8|4:2|5:6|6:0|7:0|8:330
|time:809,6337|1:8|2:7|3:9|4:2|5:6|6:0|7:0|8:330
|time:810,7726|1:8|2:6|3:9|4:2|5:6|6:0|7:0|8:330
|time:811,9494|1:8|2:6|3:7|4:2|5:6|6:0|7:0|8:330
|time:813,0558|1:9|2:5|3:6|4:3|5:6|6:0|7:0|8:330
|time:814,1832|1:9|2:4|3:6|4:3|5:6|6:0|7:0|8:330
|time:815,3599|1:9|2:4|3:6|4:3|5:6|6:0|7:0|8:330
|time:816,4899|1:9|2:5|3:10|4:3|5:6|6:0|7:0|8:330
|time:817,6445|1:9|2:7|3:7|4:3|5:6|6:0|7:0|8:330
|time:818,8223|1:9|2:11|3:6|4:3|5:6|6:0|7:0|8:330
|time:820,0313|1:10|2:10|3:6|4:4|5:6|6:0|7:0|8:330
|time:821,3232|1:10|2:8|3:6|4:4|5:6|6:0|7:0|8:330
|time:822,4985|1:10|2:8|3:5|4:4|5:6|6:0|7:0|8:330
|time:823,7014|1:10|2:8|3:7|4:4|5:6|6:0|7:0|8:330
|time:824,8773|1:11|2:7|3:4|4:4|5:7|6:0|7:0|8:330
|time:826,0843|1:12|2:7|3:4|4:4|5:8|6:0|7:0|8:330
|time:827,2223|1:13|2:7|3:4|4:5|5:8|6:0|7:0|8:330
|time:828,4637|1:13|2:6|3:5|4:5|5:8|6:0|7:0|8:330
|time:829,7559|1:14|2:7|3:5|4:5|5:9|6:0|7:0|8:330
|time:831,0079|1:14|2:6|3:5|4:5|5:9|6:0|7:0|8:330
|time:832,2427|1:14|2:7|3:4|4:5|5:9|6:0|7:0|8:330
|time:833,4094|1:14|2:7|3:4|4:5|5:9|6:0|7:0|8:330
|time:834,6503|1:14|2:6|3:4|4:5|5:9|6:0|7:0|8:330
|time:835,8071|1:14|2:6|3:4|4:5|5:9|6:0|7:0|8:330
|time:836,9946|1:14|2:7|3:4|4:5|5:9|6:0|7:0|8:330
|time:838,2461|1:14|2:6|3:3|4:5|5:9|6:0|7:0|8:330
|time:839,428|1:14|2:4|3:2|4:5|5:9|6:0|7:0|8:330
|time:840,5681|1:14|2:5|3:3|4:5|5:9|6:0|7:0|8:330
|time:841,792|1:14|2:4|3:3|4:5|5:9|6:0|7:0|8:330
|time:842,9705|1:14|2:5|3:2|4:5|5:9|6:0|7:0|8:330
|time:844,1494|1:14|2:2|3:4|4:5|5:9|6:0|7:0|8:330
|time:845,3044|1:14|2:0|3:2|4:5|5:9|6:0|7:0|8:330
|time:846,4569|1:14|2:2|3:2|4:5|5:9|6:0|7:0|8:330
|time:847,6302|1:14|2:2|3:1|4:5|5:9|6:0|7:0|8:330
|time:848,7803|1:14|2:2|3:2|4:5|5:9|6:0|7:0|8:330
|time:849,9365|1:12|2:1|3:3|4:4|5:8|6:0|7:0|8:330
|time:851,0959|1:12|2:3|3:5|4:4|5:8|6:0|7:0|8:330
|time:852,2531|1:12|2:4|3:5|4:4|5:8|6:0|7:0|8:330
|time:853,4731|1:12|2:4|3:4|4:4|5:8|6:0|7:0|8:330
|time:854,6705|1:12|2:4|3:3|4:4|5:8|6:0|7:0|8:330
|time:855,822|1:12|2:1|3:3|4:4|5:8|6:0|7:0|8:330
|time:856,9442|1:12|2:3|3:4|4:4|5:8|6:0|7:0|8:330
|time:858,0624|1:12|2:3|3:5|4:4|5:8|6:0|7:0|8:330
|time:859,2416|1:12|2:5|3:4|4:4|5:8|6:0|7:0|8:330
|time:860,3945|1:12|2:6|3:2|4:4|5:8|6:0|7:0|8:330
|time:861,5828|1:12|2:7|3:4|4:4|5:8|6:0|7:0|8:330
|time:862,702|1:12|2:7|3:4|4:4|5:8|6:0|7:0|8:330
|time:863,8725|1:12|2:6|3:4|4:4|5:8|6:0|7:0|8:330
|time:864,9894|1:12|2:5|3:5|4:4|5:8|6:0|7:0|8:330
|time:866,1372|1:12|2:5|3:4|4:4|5:8|6:0|7:0|8:330
|time:867,2875|1:12|2:4|3:4|4:4|5:8|6:0|7:0|8:330
|time:868,4127|1:12|2:4|3:4|4:4|5:8|6:0|7:0|8:330
|time:869,5651|1:12|2:5|3:4|4:4|5:8|6:0|7:0|8:330
|time:870,7363|1:13|2:5|3:3|4:5|5:8|6:0|7:0|8:330
|time:871,8534|1:11|2:6|3:3|4:5|5:6|6:0|7:0|8:330
|time:873,07|1:11|2:8|3:3|4:5|5:6|6:0|7:0|8:330
|time:874,2713|1:10|2:9|3:2|4:5|5:5|6:0|7:0|8:330
|time:875,4618|1:10|2:9|3:2|4:5|5:5|6:0|7:0|8:330
|time:876,6307|1:9|2:9|3:4|4:5|5:4|6:0|7:0|8:330
|time:877,8078|1:9|2:7|3:4|4:5|5:4|6:0|7:0|8:330
